,qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte,addresse
1187,Q1187,"The good news is we're making progress. We just found out that the killer used tetrodotoxin to poison his victims. It's a substance found in a number of fish and land animals, notably pufferfish—","[217929, 218124]",Dana,['Michaels'],Explicit,"Dana replied,",[],[],[],she/her,,major,,,,19,19,0,217929,218124,
1188,Q1188,Pufferfish?,"[218128, 218139]",Michaels,['Dana'],Explicit,"Michaels cut her off, ",[],[],[],he/him/his,,intermediate,,,,19,19,9,218128,218139,
1189,Q1189,"You think I called to hear you educate me on pufferfish? I need results, Blaze! Real progress! The mayor is breathing down my neck, demanding answers!","[218191, 218341]",Michaels,['Dana'],Explicit,"Michaels cut her off, ",[],[],[],he/him/his,,intermediate,,,,19,19,9,218191,218341,
1190,Q1190,"We're doing everything we can, sir. We're exploring new leads as we speak.","[218410, 218484]",Dana,['Michaels'],Implicit,,[],[],[],she/her,,major,,,,19,19,0,218410,218484,
1191,Q1191,"Maybe your best isn't good enough,","[218488, 218522]",Michaels,['Dana'],Anaphoric,"he snapped,",[],[],[],he/him/his,,intermediate,,,,19,19,9,218488,218522,
1192,Q1192,"I want you and Sam to have a suspect in custody soon, or else I'll have to consider handing this investigation over to someone else.","[218584, 218716]",Michaels,['Dana'],Anaphoric,"he snapped,",[],[],[],he/him/his,,intermediate,,,,19,19,9,218584,218716,
1193,Q1193,That really won't be necessary—,"[218720, 218751]",Dana,['Michaels'],Explicit,"Dana began,",[],[],[],she/her,,major,,,,19,19,0,218720,218751,
1194,Q1194,"Hey,","[220129, 220133]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,20,20,1,220129,220133,
1195,Q1195,You alright?,"[220183, 220195]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,20,20,1,220183,220195,
1196,Q1196,"Yeah,","[220262, 220267]",Dana,['Sam'],Anaphoric,"she lied,",[],[],[],she/her,,major,,,,20,20,0,220262,220267,
1197,Q1197,Just… Michaels. You know how he can be.,"[220303, 220342]",Dana,['Sam'],Anaphoric,"she lied,",[],[],[],she/her,,major,,,,20,20,0,220303,220342,
1198,Q1198,"Don't let him get to you,","[220495, 220520]",Sam,['Dana'],Anaphoric,he said.,[],[],[],he/him/his,,major,,,,20,20,1,220495,220520,
1199,Q1199,We'll figure this out. We always do.,"[220532, 220568]",Sam,['Dana'],Anaphoric,he said.,[],[],[],he/him/his,,major,,,,20,20,1,220532,220568,
1200,Q1200,"Thanks, Sam.","[220572, 220584]",Dana,['Sam'],Explicit,Dana appreciated his support more than she could say.,[],[],[],she/her,,major,,,,20,20,0,220572,220584,
1201,Q1201,Are we sure he's here?,"[220998, 221020]",Dana,['Sam'],Anaphoric,she asked.,[],[],[],she/her,,major,,,,20,20,0,220998,221020,
1202,Q1202,He could be at work or something.,"[221034, 221067]",Dana,['Sam'],Anaphoric,she asked.,[],[],[],she/her,,major,,,,20,20,0,221034,221067,
1203,Q1203,"Actually, I did some digging,","[221071, 221100]",Sam,['Dana'],Explicit,Sam replied.,[],[],[],he/him/his,,major,,,,20,20,1,221071,221100,
1204,Q1204,"Turns out Milo doesn't have a job. According to his parole officer, he spends most of his time holed up in there.","[221116, 221229]",Sam,['Dana'],Explicit,Sam replied.,[],[],[],he/him/his,,major,,,,20,20,1,221116,221229,
1205,Q1205,Doing what?,"[221233, 221244]",Dana,['Sam'],Explicit,Dana asked.,[],[],[],she/her,,major,,,,20,20,0,221233,221244,
1206,Q1206,Surely he doesn't actually live here.,"[221259, 221296]",Dana,['Sam'],Explicit,Dana asked.,[],[],[],she/her,,major,,,,20,20,0,221259,221296,
1207,Q1207,Isn't that what makes our jobs so much fun? Finding the answers to questions like that?,"[221345, 221432]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,20,20,1,221345,221432,
1208,Q1208,"Looks like a drug house,","[221937, 221961]",Dana,['Sam'],Explicit,Dana murmured to Sam,[],[],[],she/her,,major,,,,20,20,0,221937,221961,
1209,Q1209,"I don't think someone like our killer, who can blend in so well with crowds, would live here.","[222027, 222120]",Dana,['Sam'],Explicit,Dana murmured to Sam,[],[],[],she/her,,major,,,,20,20,0,222027,222120,
1210,Q1210,"Or,","[222124, 222127]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,20,20,1,222124,222127,
1211,Q1211,"it could be the perfect place for him to hide. Low profile, plenty of distractions. It's worth checking out.","[222140, 222248]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,20,20,1,222140,222248,
1212,Q1212,"Excuse me,","[223457, 223467]",Dana,['Sam'],Explicit,Dana called out,[],[],[],she/her,,major,,,,20,20,0,223457,223467,
1213,Q1213,We're looking for Milo Zimmerman. Have you seen him?,"[223571, 223623]",Dana,['Sam'],Explicit,Dana called out,[],[],[],she/her,,major,,,,20,20,0,223571,223623,
1214,Q1214,"Hey, have you seen a guy named Milo Zimmerman?","[223801, 223847]",Sam,['Dana'],Explicit,Sam asked,[],[],[],he/him/his,,major,,,,20,20,1,223801,223847,
1215,Q1215,"Damn it,","[223984, 223992]",Dana,['Sam'],Explicit,Dana muttered,[],[],[],she/her,,major,,,,20,20,0,223984,223992,
1216,Q1216,Looking for Milo? That would be me.,"[224149, 224184]",Zimmerman,"['Sam', 'Dana']",Implicit,,[],[],[],he/him/his,,intermediate,,,,20,20,12,224149,224184,
1217,Q1217,"Mr. Zimmerman,","[224504, 224518]",Dana,"['Zimmerman', 'Sam']",Explicit,"Dana said,",[],[],[],she/her,,major,,,,20,20,0,224504,224518,
1218,Q1218,"I'm Agent Dana Blaze, and this is my partner, Agent Sam Harris. We'd like to ask you a few questions.","[224565, 224666]",Dana,"['Zimmerman', 'Sam']",Explicit,"Dana said,",[],[],[],she/her,,major,,,,20,20,0,224565,224666,
1219,Q1219,"Well, I don't have much of a choice, do I?","[224736, 224778]",Zimmerman,"['Sam', 'Dana']",Implicit,,[],[],[],he/him/his,,intermediate,,,,20,20,12,224736,224778,
1220,Q1220,Can you tell us what you're doing here?,"[224782, 224821]",Dana,"['Zimmerman', 'Sam']",Explicit,"Dana asked,",[],[],[],she/her,,major,,,,20,20,0,224782,224821,
1221,Q1221,"Finding affordable housing in the city isn't exactly easy,","[224867, 224925]",Zimmerman,"['Sam', 'Dana']",Explicit,Zimmerman replied,[],[],[],he/him/his,,intermediate,,,,20,20,12,224867,224925,
1222,Q1222,I can imagine it's even harder when you're a registered sex offender.,"[225030, 225099]",Sam,"['Zimmerman', 'Sam']",Implicit,,[],[],[],she/her,,major,,,,20,20,1,225030,225099,"['Zimmerman', 'Dana']"
1223,Q1223,"That was a long time ago,","[225192, 225217]",Zimmerman,"['Sam', 'Dana']",Anaphoric,he muttered,[],[],[],he/him/his,,intermediate,,,,20,20,12,225192,225217,
1224,Q1224,I served my time.,"[225245, 225262]",Zimmerman,"['Sam', 'Dana']",Anaphoric,he muttered,[],[],[],he/him/his,,intermediate,,,,20,20,12,225245,225262,
1225,Q1225,"Careful,","[225266, 225274]",Dana,['Dana'],Explicit,"Dana thought,",[],[],[],she/her,,major,,,,20,20,0,225266,225274,
1226,Q1226,Don't spook him.,"[225322, 225338]",Dana,['Dana'],Explicit,"Dana thought,",[],[],[],she/her,,major,,,,20,20,0,225322,225338,
1227,Q1227,"We'd like to speak with you about Kim Nguyen,","[225342, 225387]",Dana,"['Zimmerman', 'Sam']",Anaphoric,she said to Zimmerman,[],[],[],she/her,,major,,,,20,20,0,225342,225387,
1228,Q1228,"You two were friends at one point, is that correct?","[225413, 225464]",Dana,"['Zimmerman', 'Sam']",Anaphoric,she said to Zimmerman,[],[],[],she/her,,major,,,,20,20,0,225413,225464,
1229,Q1229,"I hardly knew her,","[225468, 225486]",Zimmerman,"['Sam', 'Dana']",Anaphoric,he replied,[],[],[],he/him/his,,intermediate,,,,20,20,12,225468,225486,
1230,Q1230,"Look, I've got to go.","[225542, 225563]",Zimmerman,"['Sam', 'Dana']",Anaphoric,he replied,[],[],[],he/him/his,,intermediate,,,,20,20,12,225542,225563,
1231,Q1231,"Mr. Zimmerman,","[225654, 225668]",Dana,"['Zimmerman', 'Sam']",Explicit,"Dana said,",[],[],[],she/her,,major,,,,20,20,0,225654,225668,
1232,Q1232,"all we want is for you to answer a few questions. We're trying to get to the bottom of this situation, and your cooperation would be greatly appreciated.","[225682, 225835]",Dana,"['Zimmerman', 'Sam']",Explicit,"Dana said,",[],[],[],she/her,,major,,,,20,20,0,225682,225835,
1233,Q1233,"Alright,","[226001, 226009]",Zimmerman,"['Sam', 'Dana']",Anaphoric,he said,[],[],[],he/him/his,,intermediate,,,,20,20,12,226001,226009,
1234,Q1234,Where do you want to talk?,"[226021, 226047]",Zimmerman,"['Sam', 'Dana']",Anaphoric,he said,[],[],[],he/him/his,,intermediate,,,,20,20,12,226021,226047,
1235,Q1235,"If you would just come with us,","[226051, 226082]",Dana,"['Zimmerman', 'Sam']",Explicit,"Dana began,",[],[],[],she/her,,major,,,,20,20,0,226051,226082,
1236,Q1236,Gotcha!,"[226423, 226430]",Sam,"['Zimmerman', 'Dana']",Explicit,Sam grunted,[],[],[],he/him/his,,major,,,,20,20,1,226423,226430,
1237,Q1237,Get off me!,"[226798, 226809]",Zimmerman,"['Sam', 'Dana']",Anaphoric,"Zimmerman yelled,",[],[],[],he/him/his,,intermediate,,,,20,20,12,226798,226809,
1238,Q1238,"Stay still,","[226958, 226969]",Dana,"['Zimmerman', 'Sam']",Explicit,"Dana commanded,",[],[],[],she/her,,major,,,,20,20,0,226958,226969,
1239,Q1239,"I didn't hurt her, okay?","[227121, 227145]",Zimmerman,"['Sam', 'Dana']",Anaphoric,Zimmerman shouted.,[],[],[],he/him/his,,intermediate,,,,20,20,12,227121,227145,
1240,Q1240,You've got the wrong guy!,"[227167, 227192]",Zimmerman,"['Sam', 'Dana']",Anaphoric,Zimmerman shouted.,[],[],[],he/him/his,,intermediate,,,,20,20,12,227167,227192,
1241,Q1241,"Oh, yeah?","[227196, 227205]",Sam,"['Zimmerman', 'Dana']",Explicit,Sam said,[],[],[],he/him/his,,major,,,,20,20,1,227196,227205,
1242,Q1242,"If you're innocent, you sure have a funny way of showing it.","[227268, 227328]",Sam,"['Zimmerman', 'Dana']",Explicit,Sam said,[],[],[],he/him/his,,major,,,,20,20,1,227268,227328,
1243,Q1243,Who's this?,"[227500, 227511]",Michaels,"['Dana', 'Zimmerman']",Anaphoric,he asked,[],[],[],he/him/his,,intermediate,,,,20,20,9,227500,227511,
1244,Q1244,"This is Milo Zimmerman,","[227534, 227557]",Dana,"['Zimmerman', 'Michaels']",Explicit,"Dana said,",[],[],[],she/her,,major,,,,20,20,0,227534,227557,
1245,Q1245,"He's a registered sex offender who stalked Kim Nguyen,","[227721, 227775]",Dana,"['Zimmerman', 'Michaels']",Anaphoric,she went on,[],[],[],she/her,,major,,,,20,20,0,227721,227775,
1246,Q1246,He also posted some troubling comments on Emily Haven's social media profile and has some hardline political ideas when it comes to the Constitution.,"[227825, 227974]",Dana,"['Zimmerman', 'Michaels']",Anaphoric,she went on,[],[],[],she/her,,major,,,,20,20,0,227825,227974,
1247,Q1247,"Good work, Agent Blaze, but I'm afraid a decision's already been made.","[228044, 228114]",Michaels,"['Dana', 'Zimmerman']",Implicit,,[],[],[],he/him/his,,intermediate,,,,20,20,9,228044,228114,
1248,Q1248,A decision?,"[228118, 228129]",Dana,"['Zimmerman', 'Michaels']",Implicit,,[],[],[],she/her,,major,,,,20,20,0,228118,228129,
1249,Q1249,"You said to bring in a suspect, and—","[228161, 228197]",Dana,"['Zimmerman', 'Michaels']",Implicit,,[],[],[],she/her,,major,,,,20,20,0,228161,228197,
1250,Q1250,"This is Agent Strickland,","[228310, 228335]",Michaels,"['Zimmerman', 'Dana', 'Strickland']",Explicit,Michaels said.,[],[],[],he/him/his,,intermediate,,,,20,20,9,228310,228335,
1251,Q1251,He'll be conducting the interview of the suspect once you get him up to speed.,"[228353, 228431]",Michaels,"['Zimmerman', 'Dana', 'Strickland']",Explicit,Michaels said.,[],[],[],he/him/his,,intermediate,,,,20,20,9,228353,228431,
1252,Q1252,"With all due respect, sir—","[228483, 228509]",Dana,"['Zimmerman', 'Michaels']",Implicit,,[],[],[],she/her,,major,,,,20,20,0,228483,228509,
1253,Q1253,"It's been a taxing case already, so it just makes sense to share the load. Wouldn't want you getting burned out.","[228535, 228647]",Michaels,"['Zimmerman', 'Dana', 'Strickland']",Explicit,Michaels cut her off.,[],[],[],he/him/his,,intermediate,,,,20,20,9,228535,228647,
1254,Q1254,"Let's talk about Kim Nguyen, shall we?","[229996, 230034]",Strickland,"['Zimmerman', 'Dana', 'Strickland', 'Sam', 'Michaels']",Explicit,Strickland began.,[],,[],he/him/his,,minor,,,,21,21,27,229996,230034,
1255,Q1255,"You were friends once, isn't that right?","[230055, 230095]",Strickland,['Zimmerman'],Explicit,Strickland began.,[],[],[],he/him/his,,minor,,,,21,21,27,230055,230095,
1256,Q1256,"Yeah,","[230181, 230186]",Zimmerman,['Strickland'],Anaphoric,he muttered,[],[],[],he/him/his,,intermediate,,,,21,21,12,230181,230186,
1257,Q1257,"We were friends. That's all it was, though.","[230214, 230257]",Zimmerman,['Strickland'],Anaphoric,he muttered,[],[],[],he/him/his,,intermediate,,,,21,21,12,230214,230257,
1258,Q1258,"But then things went sour, didn't they?","[230261, 230300]",Strickland,['Zimmerman'],Explicit,"Strickland continued,",[],[],[],he/him/his,,minor,,,,21,21,27,230261,230300,
1259,Q1259,"She rejected you, and you didn't take that well, did you? You started stalking her, obsessing over her every move.","[230341, 230455]",Strickland,['Zimmerman'],Explicit,"Strickland continued,",[],[],[],he/him/his,,minor,,,,21,21,27,230341,230455,
1260,Q1260,"Look, I was angry, okay?","[230459, 230483]",Zimmerman,['Strickland'],Explicit,"Zimmerman snapped,",[],[],[],he/him/his,,intermediate,,,,21,21,12,230459,230483,
1261,Q1261,But I never hurt her!,"[230569, 230590]",Zimmerman,['Strickland'],Explicit,"Zimmerman snapped,",[],[],[],he/him/his,,intermediate,,,,21,21,12,230569,230590,
1262,Q1262,"Ah, but the poison used by our killer is quite rare, Mr. Zimmerman,","[230594, 230661]",Strickland,['Zimmerman'],Explicit,"Strickland said,",[],[],[],he/him/his,,minor,,,,21,21,27,230594,230661,
1263,Q1263,"And as it turns out, you have access to that very same substance through your work at the aquarium, don't you?","[230705, 230815]",Strickland,['Zimmerman'],Explicit,"Strickland said,",[],[],[],he/him/his,,minor,,,,21,21,27,230705,230815,
1264,Q1264,That doesn't mean I used it!,"[230878, 230906]",Zimmerman,['Strickland'],Anaphoric,"he protested,",[],[],[],he/him/his,,intermediate,,,,21,21,12,230878,230906,
1265,Q1265,"Looks like you two might have hit a home run after all,","[231025, 231080]",Michaels,"['Dana', 'Sam']",Anaphoric,"he said,",[],[],[],he/him/his,,intermediate,,,,21,21,9,231025,231080,
1266,Q1266,"We can tie him to both Nguyen and Haven, and it's only a matter of time before we figure out his connections with the other two. Congratulations on a job well done.","[231164, 231328]",Michaels,"['Dana', 'Sam']",Anaphoric,"he said,",[],[],[],he/him/his,,intermediate,,,,21,21,9,231164,231328,
1267,Q1267,"I don't think we've really proven anything,","[231758, 231801]",Dana,"['Michaels', 'Sam']",Anaphoric,she said,[],[],[],she/her,,major,,,,21,21,0,231758,231801,
1268,Q1268,Just because he had access to the poison doesn't mean anything by itself. It's circumstantial.,"[231842, 231936]",Dana,"['Michaels', 'Sam']",Anaphoric,she said,[],[],[],she/her,,major,,,,21,21,0,231842,231936,
1269,Q1269,"Come on, Blaze,","[231940, 231955]",Michaels,"['Dana', 'Sam']",Explicit,"Michaels chided,",[],[],[],he/him/his,,intermediate,,,,21,21,9,231940,231955,
1270,Q1270,"He was harassing two of the victims, and we have a picture of him at a third victim's rally.","[231996, 232088]",Michaels,"['Dana', 'Sam']",Explicit,"Michaels chided,",[],[],[],he/him/his,,intermediate,,,,21,21,9,231996,232088,
1271,Q1271,"It looks that way,","[232092, 232110]",Dana,"['Michaels', 'Sam']",Explicit,Dana corrected.,[],[],[],she/her,,major,,,,21,21,0,232092,232110,
1272,Q1272,It's not clear. It could be someone else.,"[232129, 232170]",Dana,"['Michaels', 'Sam']",Explicit,Dana corrected.,[],[],[],she/her,,major,,,,21,21,0,232129,232170,
1273,Q1273,"Regardless, where there's smoke, there's fire.","[232174, 232220]",Michaels,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,21,21,9,232174,232220,
1274,Q1274,Don't overthink things. You've done your part; now it's time to take a break. Get some rest.,"[232290, 232382]",Michaels,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,21,21,9,232290,232382,
1275,Q1275,You really think he's innocent?,"[232599, 232630]",Sam,['Dana'],Explicit,Sam asked.,[],[],[],he/him/his,,major,,,,21,21,1,232599,232630,
1276,Q1276,"I don't know,","[232703, 232716]",Dana,['Sam'],Anaphoric,she said.,[],[],[],she/her,,major,,,,21,21,0,232703,232716,
1277,Q1277,"He's suspicious, for sure…","[232729, 232755]",Dana,['Sam'],Anaphoric,she said.,[],[],[],she/her,,major,,,,21,21,0,232729,232755,
1278,Q1278,I think a jury will buy it.,"[232862, 232889]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,21,21,1,232862,232889,
1279,Q1279,"You sound just like Michaels. Which is more important, putting someone behind bars or getting a killer off the streets?","[232932, 233051]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,21,21,0,232932,233051,
1280,Q1280,"Both,","[233055, 233060]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,21,21,1,233055,233060,
1281,Q1281,"Fortunately for us, I don't think we have to choose between the two.","[233150, 233218]",Sam,['Dana'],Explicit,Sam said,[],[],[],he/him/his,,major,,,,21,21,1,233150,233218,
1282,Q1282,"His behavior doesn't match the profile, Sam.","[233245, 233289]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,21,21,0,233245,233289,
1283,Q1283,And what profile is that? The one in your head?,"[233293, 233340]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,21,21,1,233293,233340,
1284,Q1284,Look at him.,"[233344, 233356]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,21,21,0,233344,233356,
1285,Q1285,"The person we're after is cunning, methodical—someone who always seems to be a step ahead of us. Zimmerman, on the other hand, has shown nothing but impulsivity and desperation.","[233388, 233565]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,21,21,0,233388,233565,
1286,Q1286,"He may very well have wanted to hurt Kim, but is he really the kind of guy who'd sneak up on her and jab her with a needle?","[233635, 233758]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,21,21,0,233635,233758,
1287,Q1287,"Whatever the case, Michaels has made his decision, so it's out of our hands now. You've done your part. Just take the boss's advice and get some rest for once.","[233857, 234016]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,21,21,1,233857,234016,
1288,Q1288,Is it possible I'm wrong?,"[234233, 234258]",Dana,['Sam'],Anaphoric,she wondered,[],[],[],she/her,,major,,,,21,21,0,234233,234258,
1289,Q1289,Could I be totally off base?,"[234275, 234303]",Dana,['Sam'],Anaphoric,she wondered,[],[],[],she/her,,major,,,,21,21,0,234275,234303,
1290,Q1290,"So I told him, 'That's not how you handcuff a suspect; that's how you make a pretzel!'","[234818, 234904]",Michaels,[],Implicit,,[],[],[],he/him/his,,intermediate,,,,21,21,9,234818,234904,
1291,Q1291,"I won't rest until I know for sure,","[235585, 235620]",Dana,['Dana'],Anaphoric,she whispered,[],[],[],she/her,,major,,,,21,21,0,235585,235620,
1292,Q1292,"Get a grip,","[237905, 237916]",Miller,['Miller'],Anaphoric,"he thought to himself,",[],[],[],he/him/his,,intermediate,,,,22,22,3,237905,237916,
1293,Q1293,You've been careful. There's no way they could've found you yet.,"[237999, 238063]",Miller,['Miller'],Anaphoric,"he thought to himself,",[],[],[],he/him/his,,intermediate,,,,22,22,3,237999,238063,
1294,Q1294,Why did I ever imagine they'd be able to catch me?,"[238846, 238896]",Miller,['Miller'],Anaphoric,"he thought,",[],[],[],he/him/his,,intermediate,,,,22,22,3,238846,238896,
1295,Q1295,"Stay calm,","[239681, 239691]",Miller,['Miller'],Anaphoric,he reminded himself.,[],[],[],he/him/his,,intermediate,,,,22,22,3,239681,239691,
1296,Q1296,Just blend in. Nobody knows what you've done or what you're about to do.,"[239715, 239787]",Miller,['Miller'],Anaphoric,he reminded himself.,[],[],[],he/him/his,,intermediate,,,,22,22,3,239715,239787,
1297,Q1297,"Get ready, Maria,","[240167, 240184]",Miller,['Miller'],Explicit,"the man thought,",[],[],[],he/him/his,,intermediate,,,,22,22,3,240167,240184,
1298,Q1298,You have no idea what's coming.,"[240245, 240276]",Miller,['Miller'],Explicit,"the man thought,",[],[],[],he/him/his,,intermediate,,,,22,22,3,240245,240276,
1299,Q1299,"No,","[240573, 240576]",Miller,['Miller'],Anaphoric,he thought,[],[],[],he/him/his,,intermediate,,,,22,22,3,240573,240576,
1300,Q1300,Her home is only a few blocks away. Must've given herself the rest of the afternoon off.,"[240662, 240750]",Miller,['Miller'],Anaphoric,he thought,[],[],[],he/him/his,,intermediate,,,,22,22,3,240662,240750,
1301,Q1301,"Patience,","[241385, 241394]",Miller,['Miller'],Explicit,"the man told himself,",[],[],[],he/him/his,,intermediate,,,,22,22,3,241385,241394,
1302,Q1302,Wait for the right moment.,"[241457, 241483]",Miller,['Miller'],Explicit,"the man told himself,",[],[],[],he/him/his,,intermediate,,,,22,22,3,241457,241483,
1303,Q1303,"Trust your instincts,","[241765, 241786]",Miller,['Miller'],Anaphoric,he repeated,[],[],[],he/him/his,,intermediate,,,,22,22,3,241765,241786,
1304,Q1304,"Time to finish what I started,","[242903, 242933]",Miller,['Miller'],Anaphoric,he whispered to himself,[],[],[],he/him/his,,intermediate,,,,22,22,3,242903,242933,
1305,Q1305,Stay away from me!,"[243333, 243351]",Maria,['Miller'],Anaphoric,she screamed,[],[],[],she/her,,intermediate,,,,22,22,5,243333,243351,
1306,Q1306,"What do I do, what do I do?","[244878, 244905]",Miller,['Miller'],Anaphoric,he thought,[],[],[],he/him/his,,intermediate,,,,22,22,3,244878,244905,
1307,Q1307,"I'll just have to take her, then leave her somewhere else, somewhere public.","[245039, 245115]",Miller,['Miller'],Anaphoric,he came to a decision.,[],[],[],he/him/his,,intermediate,,,,22,22,3,245039,245115,
1308,Q1308,Looks like you're coming home with me,"[245396, 245433]",Miller,['Miller'],Anaphoric,he thought,[],[],[],he/him/his,,intermediate,,,,22,22,3,245396,245433,
1309,Q1309,"There's got to be something here,","[245532, 245565]",Dana,[],Explicit,Dana muttered,[],[],[],she/her,,major,,,,23,23,0,245532,245565,
1310,Q1310,"No,","[247404, 247407]",Dana,[],Explicit,Dana thought.,[],[],[],she/her,,major,,,,23,23,0,247404,247407,
1311,Q1311,"It's too well-planned. Someone very intelligent, and very motivated, planned this all out a long time ago, and now they're making a statement.","[247424, 247566]",Dana,[],Explicit,Dana thought.,[],[],[],she/her,,major,,,,23,23,0,247424,247566,
1312,Q1312,Why did they let him go?,"[249636, 249660]",Dana,[],Anaphoric,she thought.,[],[],[],she/her,,major,,,,23,23,0,249636,249660,
1313,Q1313,And how do I find out?,"[249675, 249697]",Dana,[],Anaphoric,she thought.,[],[],[],she/her,,major,,,,23,23,0,249675,249697,
1314,Q1314,"Hey, it's Sam. I can't take your call right now, but leave me a message, and I'll get back to you as soon as I can.","[251410, 251525]",Sam,[],Implicit,,[],[],[],he/him/his,,major,,,,23,23,1,251410,251525,
1315,Q1315,"Sam, it's Dana,","[251529, 251544]",Dana,[],Anaphoric,"she said,",[],[],[],she/her,,major,,,,23,23,0,251529,251544,
1316,Q1316,I think I found something important about our case. Call me back as soon as you can.,"[251590, 251674]",Dana,[],Anaphoric,"she said,",[],[],[],she/her,,major,,,,23,23,0,251590,251674,
1317,Q1317,Can I help you find something?,"[252862, 252892]",The librarian,['Dana'],Implicit,,[],[],[],she/her,,minor,,,,23,23,39,252862,252892,
1318,Q1318,"Actually, yes,","[253155, 253169]",Dana,['The librarian'],Explicit,Dana said.,[],[],[],she/her,,major,,,,23,23,0,253155,253169,
1319,Q1319,"I was hoping to learn more about a former employee of this library, John Miller.","[253183, 253263]",Dana,['The librarian'],Explicit,Dana said.,[],[],[],she/her,,major,,,,23,23,0,253183,253263,
1320,Q1320,John Miller...he worked here up until a few months ago. What do you need to know?,"[253433, 253514]",The librarian,['Dana'],Anaphoric,"She took a moment to collect her thoughts before responding cautiously,",[],[],[],she/her,,minor,,,,23,23,39,253433,253514,
1321,Q1321,Could you tell me what he was like?,"[253518, 253553]",Dana,['The librarian'],Explicit,"Dana asked,",[],[],[],she/her,,major,,,,23,23,0,253518,253553,
1322,Q1322,"John was a very intelligent man, no doubt about that. But he was also quite...intense. He had a strong passion for constitutional laws, especially those pertaining to freedom of speech. Unfortunately, that passion often led to heated arguments with other employees and patrons.","[253689, 253966]",The librarian,['Dana'],Implicit,,[],[],[],she/her,,minor,,,,23,23,39,253689,253966,
1323,Q1323,How so?,"[253970, 253977]",Dana,['The librarian'],Explicit,"Dana asked,",[],[],[],she/her,,major,,,,23,23,0,253970,253977,
1324,Q1324,"Well, there was one time when he got into a shouting match with a coworker over the interpretation of the First Amendment,","[253993, 254115]",The librarian,['Dana'],Explicit,"the librarian said,",[],[],[],she/her,,minor,,,,23,23,39,253993,254115,
1325,Q1325,"He was adamant that it should be applied in a very specific way, and couldn't tolerate any differing opinions. He became so angry that he threatened the other employee, saying he'd make sure they never worked in a library again.","[254158, 254386]",The librarian,['Dana'],Explicit,"the librarian said,",[],[],[],she/her,,minor,,,,23,23,39,254158,254386,
1326,Q1326,"Obsession with perfection,","[254390, 254416]",Dana,['The librarian'],Explicit,Dana mused,[],[],[],she/her,,major,,,,23,23,0,254390,254416,
1327,Q1327,"Yes, that's one way to put it. His obsession ultimately cost him his job here. We couldn't risk the safety and well-being of our staff and patrons with someone so...so volatile on the premises.","[254490, 254683]",The librarian,['Dana'],Implicit,,[],[],[],she/her,,minor,,,,23,23,39,254490,254683,
1328,Q1328,Anything else I can help you with?,"[255142, 255176]",The librarian,['Dana'],Explicit,the librarian asked.,[],[],[],she/her,,minor,,,,23,23,39,255142,255176,
1329,Q1329,"No,","[255201, 255204]",Dana,['The librarian'],Explicit,Dana said,[],[],[],she/her,,major,,,,23,23,0,255201,255204,
1330,Q1330,"No, you've given me plenty. Thank you.","[255231, 255269]",Dana,['The librarian'],Explicit,Dana said,[],[],[],she/her,,major,,,,23,23,0,255231,255269,
1331,Q1331,"Good luck,","[255273, 255283]",The librarian,['Dana'],Explicit,the librarian called out,[],[],[],she/her,,minor,,,,23,23,39,255273,255283,
1332,Q1332,Guess I'm on my own for this one.,"[255741, 255774]",Dana,[],Implicit,,[],[],[],she/her,,major,,,,24,24,0,255741,255774,
1333,Q1333,"Such a bizarre combination of items,","[258200, 258236]",Dana,[],Explicit,Dana mused,[],[],[],she/her,,major,,,,24,24,0,258200,258236,
1334,Q1334,Hello?,"[258711, 258717]",Dana,[],Anaphoric,she called out.,[],[],[],she/her,,major,,,,24,24,0,258711,258717,
1335,Q1335,Is anyone there?,"[258736, 258752]",Dana,[],Anaphoric,she called out.,[],[],[],she/her,,major,,,,24,24,0,258736,258752,
1336,Q1336,"Where's your owner, huh?","[259044, 259068]",Dana,[],Anaphoric,she asked ,[],[],[],she/her,,major,,,,24,24,0,259044,259068,
