source,idColName,iden,text,startByte,endByte,pdncID
booknlp,COREF,87,His,249858,249861,3
booknlp,COREF,33,she,249919,249922,0
booknlp,COREF,33,She,249983,249986,0
exp,exp_name,john miller,John Miller,250009,250020,3
booknlp,COREF,87,him,250121,250124,3
booknlp,COREF,87,he,250131,250133,3
booknlp,COREF,33,she,250251,250254,0
booknlp,COREF,33,she,250304,250307,0
booknlp,COREF,33,she,250441,250444,0
booknlp,COREF,33,she,250495,250498,0
exp,exp_name,the librarian,the librarian,250564,250577,39
booknlp,COREF,33,her,250600,250603,0
booknlp,COREF,33,her,250620,250623,0
exp,exp_name,dana,Dana,250706,250710,0
exp,exp_name,john miller,John Miller,250751,250762,3
booknlp,COREF,33,She,250764,250767,0
exp,exp_name,john miller,John Miller,250971,250982,3
booknlp,COREF,87,he,251010,251012,3
exp,exp_name,emily haven,Emily Haven,251026,251037,2
booknlp,COREF,31,her,251059,251062,2
exp,exp_name,dana,Dana,251095,251099,0
exp,exp_name,john miller,John Miller,251131,251142,3
booknlp,COREF,33,her,251157,251160,0
booknlp,COREF,33,her,251187,251190,0
booknlp,COREF,33,She,251209,251212,0
booknlp,COREF,33,her,251224,251227,0
exp,exp_name,sam,Sam,251249,251252,1
booknlp,COREF,33,she,251282,251285,0
booknlp,COREF,33,her,251296,251299,0
booknlp,COREF,33,she,251353,251356,0
booknlp,COREF,37,him,251392,251395,1
exp,exp_name,sam,Sam,251420,251423,1
booknlp,COREF,37,I,251425,251426,1
booknlp,COREF,37,your,251438,251442,1
booknlp,COREF,37,me,251469,251471,1
booknlp,COREF,37,I,251487,251488,1
booknlp,COREF,37,you,251504,251507,1
booknlp,COREF,37,I,251519,251520,1
exp,exp_name,sam,Sam,251529,251532,1
exp,exp_name,dana,Dana,251539,251543,0
booknlp,COREF,33,she,251546,251549,0
booknlp,COREF,33,her,251571,251574,0
booknlp,COREF,33,I,251590,251591,0
booknlp,COREF,33,I,251598,251599,0
booknlp,COREF,33,me,251647,251649,0
booknlp,COREF,37,you,251666,251669,1
booknlp,COREF,33,she,251687,251690,0
booknlp,COREF,33,her,251718,251721,0
booknlp,COREF,33,her,251757,251760,0
exp,exp_name,dana,Dana,251943,251947,0
booknlp,COREF,33,she,251960,251963,0
exp,exp_name,dana,Dana,252147,252151,0
booknlp,COREF,33,She,252242,252245,0
exp,exp_name,dana,Dana,252489,252493,0
booknlp,COREF,33,she,252528,252531,0
booknlp,COREF,33,she,252634,252637,0
booknlp,COREF,33,She,252750,252753,0
exp,exp_name,john miller,John Miller,252771,252782,3
booknlp,COREF,87,his,252806,252809,3
booknlp,COREF,87,his,252825,252828,3
booknlp,COREF,33,her,252921,252924,0
exp,exp_name,dana,Dana,252935,252939,0
exp,exp_name,dana,Dana,253171,253175,0
booknlp,COREF,33,I,253183,253184,0
exp,exp_name,john miller,John Miller,253251,253262,3
exp,exp_name,miller,Miller,253281,253287,3
exp,exp_name,the librarian,the librarian,253345,253358,39
booknlp,COREF,1242,She,253360,253363,39
booknlp,COREF,1242,her,253389,253392,39
exp,exp_name,john miller,John Miller,253433,253444,3
booknlp,COREF,87,he,253447,253449,3
booknlp,COREF,33,you,253497,253500,0
booknlp,COREF,1242,you,253524,253527,39
booknlp,COREF,33,me,253533,253535,0
booknlp,COREF,87,he,253541,253543,3
exp,exp_name,dana,Dana,253555,253559,0
exp,exp_name,the librarian,The librarian,253626,253639,39
booknlp,COREF,87,John,253689,253693,3
booknlp,COREF,87,he,253747,253749,3
booknlp,COREF,87,He,253776,253778,3
exp,exp_name,dana,Dana,253979,253983,0
booknlp,COREF,87,he,254023,254025,3
exp,exp_name,the librarian,the librarian,254117,254130,39
booknlp,COREF,1242,her,254137,254140,39
booknlp,COREF,87,He,254158,254160,3
booknlp,COREF,87,He,254269,254271,3
booknlp,COREF,87,he,254293,254295,3
booknlp,COREF,87,he,254334,254336,3
exp,exp_name,dana,Dana,254418,254422,0
exp,exp_name,the librarian,The librarian,254458,254471,39
booknlp,COREF,87,His,254521,254524,3
booknlp,COREF,87,him,254551,254554,3
booknlp,COREF,87,his,254555,254558,3
exp,exp_name,dana,Dana,254861,254865,0
exp,exp_name,dana,Dana,254891,254895,0
booknlp,COREF,33,her,254907,254910,0
exp,exp_name,sam,Sam,254944,254947,1
booknlp,COREF,33,her,255019,255022,0
booknlp,COREF,33,her,255049,255052,0
booknlp,COREF,33,she,255071,255074,0
booknlp,COREF,33,she,255101,255104,0
exp,exp_name,miller,Miller,255121,255127,3
booknlp,COREF,33,her,255131,255134,0
booknlp,COREF,1242,I,255156,255157,39
booknlp,COREF,33,you,255167,255170,0
exp,exp_name,the librarian,the librarian,255178,255191,39
exp,exp_name,dana,Dana,255206,255210,0
booknlp,COREF,1242,you,255235,255238,39
booknlp,COREF,33,me,255248,255250,0
booknlp,COREF,1242,you,255265,255268,39
exp,exp_name,the librarian,the librarian,255285,255298,39
exp,exp_name,dana,Dana,255313,255317,0
booknlp,COREF,33,her,255342,255345,0
exp,exp_name,dana,Dana,255414,255418,0
booknlp,COREF,33,she,255457,255460,0
booknlp,COREF,33,her,255469,255472,0
booknlp,COREF,33,her,255494,255497,0
booknlp,COREF,33,herself,255513,255520,0
exp,exp_name,dana,Dana,255616,255620,0
booknlp,COREF,33,her,255629,255632,0
exp,exp_name,sam,Sam,255712,255715,1
booknlp,COREF,33,She,255728,255731,0
booknlp,COREF,33,I,255747,255748,0
booknlp,COREF,33,my,255754,255756,0
booknlp,COREF,33,She,255777,255780,0
booknlp,COREF,33,her,255804,255807,0
booknlp,COREF,33,her,255828,255831,0
booknlp,COREF,33,her,255870,255873,0
exp,exp_name,dana,Dana,256064,256068,0
booknlp,COREF,33,her,256078,256081,0
exp,exp_name,the librarian,the librarian,256118,256131,39
booknlp,COREF,33,her,256142,256145,0
exp,exp_name,john miller,John Miller,256150,256161,3
booknlp,COREF,33,she,256177,256180,0
exp,exp_name,dana,Dana,256268,256272,0
exp,exp_name,miller,Miller,256294,256300,3
booknlp,COREF,33,her,256351,256354,0
booknlp,COREF,33,she,256361,256364,0
booknlp,COREF,87,him,256376,256379,3
booknlp,COREF,33,She,256381,256384,0
booknlp,COREF,33,her,256396,256399,0
booknlp,COREF,33,her,256500,256503,0
booknlp,COREF,33,she,256653,256656,0
exp,exp_name,dana,Dana,256679,256683,0
booknlp,COREF,33,She,256735,256738,0
exp,exp_name,dana,Dana,257047,257051,0
booknlp,COREF,33,she,257097,257100,0
booknlp,COREF,33,she,257176,257179,0
booknlp,COREF,33,she,257333,257336,0
booknlp,COREF,33,she,257478,257481,0
booknlp,COREF,33,her,257514,257517,0
booknlp,COREF,33,her,257656,257659,0
exp,exp_name,dana,Dana,257863,257867,0
booknlp,COREF,33,herself,257879,257886,0
booknlp,COREF,33,she,257919,257922,0
exp,exp_name,dana,Dana,258238,258242,0
booknlp,COREF,33,her,258269,258272,0
booknlp,COREF,33,her,258288,258291,0
booknlp,COREF,33,she,258338,258341,0
exp,exp_name,john miller,John Miller,258545,258556,3
booknlp,COREF,87,himself,258562,258569,3
exp,exp_name,dana,Dana,258637,258641,0
booknlp,COREF,33,her,258664,258667,0
booknlp,COREF,33,she,258719,258722,0
booknlp,COREF,33,her,258842,258845,0
exp,exp_name,dana,Dana,258909,258913,0
booknlp,COREF,33,she,259070,259073,0
booknlp,COREF,33,her,259167,259170,0
exp,exp_name,dana,Dana,259302,259306,0
exp,exp_name,dana,Dana,259331,259335,0
booknlp,COREF,33,she,259426,259429,0
booknlp,COREF,33,she,259481,259484,0
exp,exp_name,dana,Dana,259573,259577,0
booknlp,COREF,33,her,259589,259592,0
booknlp,COREF,33,she,259611,259614,0
booknlp,COREF,33,she,259788,259791,0
booknlp,COREF,33,her,259815,259818,0
booknlp,COREF,33,her,259842,259845,0
booknlp,COREF,33,her,259904,259907,0
exp,exp_name,dana,Dana,259942,259946,0
booknlp,COREF,33,her,260027,260030,0
booknlp,COREF,33,She,260042,260045,0
booknlp,COREF,33,her,260141,260144,0
booknlp,COREF,33,she,260156,260159,0
booknlp,COREF,33,her,260171,260174,0
booknlp,COREF,33,she,260260,260263,0
booknlp,COREF,33,her,260349,260352,0
booknlp,COREF,33,her,260420,260423,0
exp,exp_name,dana,Dana,260431,260435,0
booknlp,COREF,33,her,260465,260468,0
booknlp,COREF,33,her,260528,260531,0
exp,exp_name,dana,Dana,260806,260810,0
booknlp,COREF,33,she,260830,260833,0
booknlp,COREF,33,she,261117,261120,0
booknlp,COREF,33,her,261138,261141,0
booknlp,COREF,33,she,261305,261308,0
booknlp,COREF,33,she,261362,261365,0
exp,exp_name,dana,Dana,261449,261453,0
booknlp,COREF,33,Her,261566,261569,0
booknlp,COREF,33,She,261682,261685,0
booknlp,COREF,33,she,261823,261826,0
booknlp,COREF,33,her,261880,261883,0
booknlp,COREF,33,her,262078,262081,0
exp,exp_name,dana,Dana,262107,262111,0
booknlp,COREF,33,She,262160,262163,0
booknlp,COREF,33,her,262251,262254,0
booknlp,COREF,33,her,262365,262368,0
exp,exp_name,dana,Dana,262543,262547,0
booknlp,COREF,87,you,262684,262687,3
exp,exp_name,dana,Dana,262699,262703,0
booknlp,COREF,33,her,262758,262761,0
booknlp,COREF,33,She,262763,262766,0
exp,exp_name,john miller,John Miller,262879,262890,3
booknlp,COREF,33,she,262919,262922,0
booknlp,COREF,87,him,262972,262975,3
exp,exp_name,dana,Dana,263019,263023,0
booknlp,COREF,33,her,263060,263063,0
exp,exp_name,dana,Dana,263156,263160,0
booknlp,COREF,33,your,263184,263188,0
exp,exp_name,dana,Dana,263197,263201,0
booknlp,COREF,87,he,263218,263220,3
booknlp,COREF,33,She,263228,263231,0
exp,exp_name,john miller,John Miller,263258,263269,3
booknlp,COREF,33,she,263305,263308,0
booknlp,COREF,33,her,263374,263377,0
booknlp,COREF,33,her,263412,263415,0
booknlp,COREF,33,her,263464,263467,0
booknlp,COREF,33,She,263478,263481,0
booknlp,COREF,33,her,263490,263493,0
booknlp,COREF,33,she,263512,263515,0
exp,exp_name,dana,Dana,263611,263615,0
booknlp,COREF,33,She,263698,263701,0
booknlp,COREF,33,she,263797,263800,0
exp,exp_name,dana,Dana,263845,263849,0
booknlp,COREF,33,her,263913,263916,0
exp,exp_name,dana,Dana,263977,263981,0
booknlp,COREF,33,she,264032,264035,0
booknlp,COREF,33,she,264194,264197,0
exp,exp_name,dana,Dana,264403,264407,0
exp,exp_name,dana,Dana,264458,264462,0
booknlp,COREF,33,her,264498,264501,0
booknlp,COREF,33,her,264520,264523,0
booknlp,COREF,33,she,264532,264535,0
booknlp,COREF,33,her,264613,264616,0
booknlp,COREF,33,she,264661,264664,0
booknlp,COREF,33,her,264698,264701,0
booknlp,COREF,32,Julia Bennett,264762,264775,20
exp,exp_name,emily haven,Emily Haven,264777,264788,2
exp,exp_name,petra delgado,Petra Delgado,264790,264803,8
exp,exp_name,dana,Dana,265165,265169,0
booknlp,COREF,33,her,265190,265193,0
booknlp,COREF,33,her,265202,265205,0
booknlp,COREF,33,she,265242,265245,0
exp,exp_name,dana,Dana,265275,265279,0
booknlp,COREF,33,her,265411,265414,0
booknlp,COREF,33,she,265424,265427,0
exp,exp_name,dana,Dana,265670,265674,0
booknlp,COREF,33,her,265763,265766,0
booknlp,COREF,33,she,265777,265780,0
booknlp,COREF,33,she,265894,265897,0
exp,exp_name,john miller,John Miller,265984,265995,3
booknlp,COREF,87,he,266040,266042,3
exp,exp_name,dana,Dana,266062,266066,0
booknlp,COREF,33,she,266140,266143,0
exp,exp_name,dana,Dana,266260,266264,0
booknlp,COREF,33,her,266326,266329,0
booknlp,COREF,33,she,266341,266344,0
booknlp,COREF,33,her,266377,266380,0
booknlp,COREF,33,she,266416,266419,0
booknlp,COREF,33,she,266442,266445,0
booknlp,COREF,33,her,266507,266510,0
exp,exp_name,dana,Dana,266512,266516,0
booknlp,COREF,33,her,266551,266554,0
exp,exp_name,john miller,John Miller,266629,266640,3
booknlp,COREF,87,his,266655,266658,3
booknlp,COREF,33,she,266672,266675,0
exp,exp_name,dana,Dana,266839,266843,0
booknlp,COREF,33,her,266859,266862,0
booknlp,COREF,33,her,266915,266918,0
booknlp,COREF,33,She,266976,266979,0
booknlp,COREF,33,she,266985,266988,0
exp,exp_name,dana,Dana,267153,267157,0
exp,exp_name,dana,Dana,267323,267327,0
booknlp,COREF,33,I,267336,267337,0
exp,exp_name,dana,Dana,267461,267465,0
booknlp,COREF,33,she,267481,267484,0
booknlp,COREF,33,her,267492,267495,0
exp,exp_name,dana,Dana,267532,267536,0
booknlp,COREF,33,I,267544,267545,0
booknlp,COREF,33,She,267580,267583,0
booknlp,COREF,33,her,267591,267594,0
booknlp,COREF,33,Her,267668,267671,0
booknlp,COREF,33,her,267741,267744,0
booknlp,COREF,33,she,267765,267768,0
exp,exp_name,miller,Miller,267829,267835,3
booknlp,COREF,33,She,267885,267888,0
booknlp,COREF,33,me,268023,268025,0
exp,exp_name,dana,Dana,268028,268032,0
booknlp,COREF,33,she,268051,268054,0
exp,exp_name,maria,Maria,268097,268102,5
booknlp,COREF,33,my,268187,268189,0
exp,exp_name,maria,Maria,268196,268201,5
exp,exp_name,dana,Dana,268204,268208,0
booknlp,COREF,33,her,268253,268256,0
booknlp,COREF,33,she,268269,268272,0
booknlp,COREF,33,she,268336,268339,0
exp,exp_name,dana,Dana,268399,268403,0
booknlp,COREF,33,her,268435,268438,0
booknlp,COREF,33,she,268442,268445,0
exp,exp_name,maria,Maria,268774,268779,5
booknlp,COREF,86,she,268821,268824,5
exp,exp_name,dana,Dana,268838,268842,0
booknlp,COREF,86,I,268845,268846,5
booknlp,COREF,86,I,268855,268856,5
exp,exp_name,dana,Dana,268907,268911,0
booknlp,COREF,33,her,268918,268921,0
booknlp,COREF,33,her,268984,268987,0
booknlp,COREF,33,I,269004,269005,0
booknlp,COREF,86,you,269021,269024,5
booknlp,COREF,86,you,269042,269045,5
booknlp,COREF,86,you,269056,269059,5
booknlp,COREF,86,me,269079,269081,5
exp,exp_name,maria,Maria,269109,269114,5
booknlp,COREF,86,I,269168,269169,5
booknlp,COREF,86,I,269176,269177,5
exp,exp_name,dana,Dana,269235,269239,0
booknlp,COREF,33,She,269249,269252,0
exp,exp_name,maria,Maria,269262,269267,5
booknlp,COREF,86,her,269347,269350,5
booknlp,COREF,86,her,269363,269366,5
booknlp,COREF,33,her,269427,269430,0
exp,exp_name,dana,Dana,269437,269441,0
exp,exp_name,dana,Dana,269540,269544,0
booknlp,COREF,33,she,269558,269561,0
booknlp,COREF,33,I,269595,269596,0
booknlp,COREF,33,I,269605,269606,0
exp,exp_name,maria,Maria,269633,269638,5
booknlp,COREF,86,her,269647,269650,5
exp,exp_name,dana,Dana,269670,269674,0
booknlp,COREF,86,her,269719,269722,5
exp,exp_name,dana,Dana,269742,269746,0
exp,exp_name,maria,Maria,269765,269770,5
booknlp,COREF,33,she,269779,269782,0
booknlp,COREF,33,Her,269826,269829,0
booknlp,COREF,33,She,269900,269903,0
booknlp,COREF,33,her,269919,269922,0
exp,exp_name,miller,Miller,270120,270126,3
booknlp,COREF,33,she,270129,270132,0
exp,exp_name,dana,Dana,270245,270249,0
exp,exp_name,maria,Maria,270254,270259,5
exp,exp_name,dana,Dana,270317,270321,0
booknlp,COREF,33,Her,270358,270361,0
booknlp,COREF,33,she,270384,270387,0
booknlp,COREF,33,her,270474,270477,0
exp,exp_name,maria,Maria,270514,270519,5
booknlp,COREF,86,her,270552,270555,5
exp,exp_name,dana,Dana,270570,270574,0
booknlp,COREF,33,her,270581,270584,0
exp,exp_name,dana,Dana,270757,270761,0
booknlp,COREF,33,her,270782,270785,0
booknlp,COREF,33,She,270794,270797,0
exp,exp_name,maria,Maria,270820,270825,5
exp,exp_name,maria,Maria,270857,270862,5
booknlp,COREF,86,her,270877,270880,5
exp,exp_name,dana,Dana,270941,270945,0
booknlp,COREF,33,her,270957,270960,0
booknlp,COREF,33,she,271002,271005,0
booknlp,COREF,33,her,271049,271052,0
exp,exp_name,maria,Maria,271054,271059,5
booknlp,COREF,86,her,271094,271097,5
exp,exp_name,dana,Dana,271200,271204,0
booknlp,COREF,33,she,271276,271279,0
exp,exp_name,miller,Miller,271489,271495,3
exp,exp_name,dana,Dana,271498,271502,0
booknlp,COREF,33,her,271512,271515,0
booknlp,COREF,33,her,271545,271548,0
booknlp,COREF,87,yourself,271563,271571,3
exp,exp_name,dana,Dana,271610,271614,0
booknlp,COREF,33,her,271623,271626,0
exp,exp_name,miller,Miller,271690,271696,3
booknlp,COREF,33,her,271727,271730,0
booknlp,COREF,33,she,271825,271828,0
exp,exp_name,miller,Miller,271945,271951,3
booknlp,COREF,33,she,272025,272028,0
booknlp,COREF,33,her,272079,272082,0
booknlp,COREF,33,she,272112,272115,0
booknlp,COREF,33,her,272127,272130,0
exp,exp_name,sam,Sam,272148,272151,1
booknlp,COREF,33,she,272195,272198,0
booknlp,COREF,33,she,272208,272211,0
booknlp,COREF,33,her,272298,272301,0
booknlp,COREF,33,she,272320,272323,0
booknlp,COREF,33,She,272358,272361,0
exp,exp_name,maria,Maria,272366,272371,5
exp,exp_name,maria,Maria,272562,272567,5
exp,exp_name,dana,Dana,272576,272580,0
exp,exp_name,dana,Dana,272862,272866,0
booknlp,COREF,33,her,272873,272876,0
booknlp,COREF,33,She,272883,272886,0
booknlp,COREF,33,her,272918,272921,0
booknlp,COREF,33,you,272959,272962,0
booknlp,COREF,86,me,272968,272970,5
exp,exp_name,maria,Maria,272973,272978,5
booknlp,COREF,86,her,273001,273004,5
exp,exp_name,dana,Dana,273029,273033,0
booknlp,COREF,33,I,273060,273061,0
booknlp,COREF,86,you,273074,273077,5
exp,exp_name,dana,Dana,273090,273094,0
booknlp,COREF,33,her,273105,273108,0
booknlp,COREF,33,I,273143,273144,0
exp,exp_name,john miller,John Miller,273158,273169,3
booknlp,COREF,33,I,273171,273172,0
booknlp,COREF,86,you,273203,273206,5
exp,exp_name,maria,Maria,273210,273215,5
exp,exp_name,dana,Dana,273228,273232,0
booknlp,COREF,86,you,273249,273252,5
exp,exp_name,maria,Maria,273268,273273,5
booknlp,COREF,86,she,273295,273298,5
booknlp,COREF,86,her,273316,273319,5
booknlp,COREF,86,I,273340,273341,5
booknlp,COREF,86,my,273368,273370,5
booknlp,COREF,86,I,273436,273437,5
booknlp,COREF,87,him,273460,273463,3
booknlp,COREF,86,me,273476,273478,5
booknlp,COREF,86,I,273494,273495,5
booknlp,COREF,87,him,273503,273506,3
booknlp,COREF,87,he,273516,273518,3
booknlp,COREF,86,me,273527,273529,5
booknlp,COREF,86,me,273552,273554,5
exp,exp_name,dana,Dana,273573,273577,0
booknlp,COREF,33,she,273595,273598,0
exp,exp_name,maria,Maria,273611,273616,5
exp,exp_name,miller,Miller,273690,273696,3
booknlp,COREF,33,You,273709,273712,0
booknlp,COREF,33,she,273729,273732,0
booknlp,COREF,33,You,273740,273743,0
exp,exp_name,dana,Dana,273829,273833,0
booknlp,COREF,33,She,273929,273932,0
exp,exp_name,maria,Maria,273965,273970,5
booknlp,COREF,86,she,274001,274004,5
exp,exp_name,maria,Maria,274021,274026,5
booknlp,COREF,33,she,274029,274032,0
booknlp,COREF,86,you,274062,274065,5
exp,exp_name,maria,Maria,274122,274127,5
booknlp,COREF,86,I,274163,274164,5
booknlp,COREF,86,I,274210,274211,5
booknlp,COREF,86,I,274221,274222,5
exp,exp_name,dana,Dana,274305,274309,0
exp,exp_name,miller,Miller,274424,274430,3
exp,exp_name,maria,Maria,274458,274463,5
booknlp,COREF,86,her,274483,274486,5
booknlp,COREF,87,him,274523,274526,3
exp,exp_name,dana,Dana,274680,274684,0
exp,exp_name,miller,Miller,274726,274732,3
booknlp,COREF,33,me,274759,274761,0
exp,exp_name,maria,Maria,274805,274810,5
booknlp,COREF,86,her,274825,274828,5
booknlp,COREF,86,she,274878,274881,5
exp,exp_name,dana,Dana,274925,274929,0
booknlp,COREF,33,her,274968,274971,0
exp,exp_name,dana,Dana,274994,274998,0
exp,exp_name,maria,Maria,275003,275008,5
booknlp,COREF,33,her,275054,275057,0
exp,exp_name,miller,Miller,275078,275084,3
booknlp,COREF,33,she,275127,275130,0
exp,exp_name,miller,Miller,275174,275180,3
exp,exp_name,dana,Dana,275269,275273,0
booknlp,COREF,33,she,275279,275282,0
exp,exp_name,dana,Dana,275355,275359,0
booknlp,COREF,33,She,275405,275408,0
booknlp,COREF,33,her,275567,275570,0
booknlp,COREF,33,her,275594,275597,0
booknlp,COREF,33,her,275618,275621,0
booknlp,COREF,33,her,275635,275638,0
exp,exp_name,maria,Maria,275671,275676,5
exp,exp_name,miller,Miller,275687,275693,3
exp,exp_name,dana,Dana,275784,275788,0
booknlp,COREF,33,she,275850,275853,0
exp,exp_name,maria,Maria,275858,275863,5
exp,exp_name,dana,Dana,276172,276176,0
booknlp,COREF,33,Her,276187,276190,0
booknlp,COREF,33,her,276225,276228,0
exp,exp_name,dana,Dana,276387,276391,0
exp,exp_name,miller,Miller,276466,276472,3
booknlp,COREF,33,she,276481,276484,0
exp,exp_name,maria,Maria,276550,276555,5
exp,exp_name,dana,Dana,276603,276607,0
booknlp,COREF,86,her,276609,276612,5
exp,exp_name,dana,Dana,276678,276682,0
booknlp,COREF,33,her,276691,276694,0
booknlp,COREF,33,she,276966,276969,0
exp,exp_name,dana,Dana,276986,276990,0
booknlp,COREF,33,her,277063,277066,0
booknlp,COREF,33,her,277080,277083,0
booknlp,COREF,33,She,277090,277093,0
booknlp,COREF,33,her,277137,277140,0
exp,exp_name,dana,Dana,277293,277297,0
exp,exp_name,dana,Dana,277450,277454,0
booknlp,COREF,33,she,277517,277520,0
exp,exp_name,dana,Dana,277629,277633,0
booknlp,COREF,33,her,277677,277680,0
exp,exp_name,dana,Dana,277753,277757,0
booknlp,COREF,33,her,277773,277776,0
booknlp,COREF,33,she,277793,277796,0
booknlp,COREF,33,she,277874,277877,0
booknlp,COREF,33,her,277916,277919,0
booknlp,COREF,33,her,277930,277933,0
exp,exp_name,dana,Dana,277941,277945,0
booknlp,COREF,33,her,278017,278020,0
exp,exp_name,dana,Dana,278133,278137,0
booknlp,COREF,33,her,278164,278167,0
booknlp,COREF,33,she,278222,278225,0
booknlp,COREF,33,her,278277,278280,0
booknlp,COREF,33,Her,278282,278285,0
booknlp,COREF,33,her,278329,278332,0
booknlp,COREF,33,I,278351,278352,0
booknlp,COREF,33,she,278355,278358,0
booknlp,COREF,33,Her,278394,278397,0
booknlp,COREF,33,she,278530,278533,0
exp,exp_name,the man,The man,278586,278593,3
exp,exp_name,dana,Dana,278667,278671,0
booknlp,COREF,33,she,278676,278679,0
booknlp,COREF,33,She,278697,278700,0
booknlp,COREF,33,she,278735,278738,0
booknlp,COREF,33,her,278758,278761,0
booknlp,COREF,33,her,278782,278785,0
booknlp,COREF,33,her,278801,278804,0
booknlp,COREF,33,She,278844,278847,0
booknlp,COREF,33,her,278888,278891,0
booknlp,COREF,33,she,278915,278918,0
booknlp,COREF,33,herself,278924,278931,0
booknlp,COREF,33,you,278950,278953,0
booknlp,COREF,33,you,278979,278982,0
exp,exp_name,dana,Dana,279022,279026,0
booknlp,COREF,33,herself,279059,279066,0
booknlp,COREF,33,her,279072,279075,0
booknlp,COREF,33,she,279088,279091,0
booknlp,COREF,33,she,279109,279112,0
booknlp,COREF,33,her,279132,279135,0
booknlp,COREF,33,her,279231,279234,0
exp,exp_name,dana,Dana,279241,279245,0
exp,exp_name,miller,Miller,279297,279303,3
exp,exp_name,maria,Maria,279326,279331,5
booknlp,COREF,33,She,279333,279336,0
booknlp,COREF,33,her,279360,279363,0
booknlp,COREF,33,I,279420,279421,0
booknlp,COREF,33,my,279439,279441,0
booknlp,COREF,33,Her,279462,279465,0
booknlp,COREF,33,her,279483,279486,0
booknlp,COREF,33,she,279496,279499,0
booknlp,COREF,33,Her,279589,279592,0
booknlp,COREF,33,she,279640,279643,0
booknlp,COREF,33,her,279701,279704,0
booknlp,COREF,33,she,279713,279716,0
booknlp,COREF,33,her,279833,279836,0
booknlp,COREF,33,she,279848,279851,0
exp,exp_name,dana,Dana,279915,279919,0
booknlp,COREF,33,her,279969,279972,0
booknlp,COREF,33,Her,279979,279982,0
booknlp,COREF,33,her,280043,280046,0
booknlp,COREF,33,she,280066,280069,0
booknlp,COREF,33,she,280113,280116,0
exp,exp_name,miller,Miller,280123,280129,3
booknlp,COREF,87,he,280157,280159,3
exp,exp_name,maria,Maria,280178,280183,5
exp,exp_name,dana,Dana,280217,280221,0
booknlp,COREF,33,she,280227,280230,0
booknlp,COREF,33,she,280263,280266,0
booknlp,COREF,33,She,280303,280306,0
booknlp,COREF,33,her,280357,280360,0
booknlp,COREF,33,her,280426,280429,0
booknlp,COREF,33,she,280436,280439,0
booknlp,COREF,33,her,280447,280450,0
booknlp,COREF,33,her,280471,280474,0
exp,exp_name,miller,Miller,280513,280519,3
booknlp,COREF,33,she,280525,280528,0
booknlp,COREF,33,her,280585,280588,0
booknlp,COREF,33,she,280604,280607,0
exp,exp_name,miller,Miller,280620,280626,3
booknlp,COREF,87,He,280652,280654,3
exp,exp_name,dana,Dana,280676,280680,0
booknlp,COREF,87,he,280700,280702,3
booknlp,COREF,87,he,280718,280720,3
booknlp,COREF,33,she,280734,280737,0
booknlp,COREF,33,her,280760,280763,0
booknlp,COREF,87,him,280814,280817,3
exp,exp_name,miller,Miller,280820,280826,3
booknlp,COREF,87,his,280896,280899,3
booknlp,COREF,87,his,280919,280922,3
booknlp,COREF,87,His,280938,280941,3
booknlp,COREF,87,he,281004,281006,3
exp,exp_name,dana,Dana,281064,281068,0
booknlp,COREF,87,him,281148,281151,3
booknlp,COREF,33,her,281193,281196,0
exp,exp_name,dana,Dana,281245,281249,0
booknlp,COREF,33,her,281294,281297,0
booknlp,COREF,33,she,281368,281371,0
exp,exp_name,miller,Miller,281395,281401,3
booknlp,COREF,87,he,281453,281455,3
booknlp,COREF,87,his,281474,281477,3
exp,exp_name,miller,Miller,281506,281512,3
booknlp,COREF,87,his,281541,281544,3
exp,exp_name,dana,Dana,281553,281557,0
booknlp,COREF,33,she,281570,281573,0
booknlp,COREF,87,he,281583,281585,3
booknlp,COREF,33,her,281614,281617,0
exp,exp_name,maria,Maria,281622,281627,5
booknlp,COREF,87,he,281643,281645,3
booknlp,COREF,33,her,281681,281684,0
booknlp,COREF,33,her,281747,281750,0
exp,exp_name,dana,Dana,281757,281761,0
booknlp,COREF,33,her,281802,281805,0
booknlp,COREF,33,her,281812,281815,0
exp,exp_name,miller,Miller,281864,281870,3
booknlp,COREF,33,Her,281884,281887,0
booknlp,COREF,33,her,281919,281922,0
booknlp,COREF,33,she,281959,281962,0
booknlp,COREF,33,her,281977,281980,0
exp,exp_name,dana,Dana,282001,282005,0
booknlp,COREF,33,her,282013,282016,0
exp,exp_name,miller,Miller,282080,282086,3
booknlp,COREF,33,She,282088,282091,0
booknlp,COREF,33,she,282117,282120,0
booknlp,COREF,33,her,282129,282132,0
booknlp,COREF,87,his,282165,282168,3
booknlp,COREF,33,She,282200,282203,0
booknlp,COREF,33,she,282214,282217,0
booknlp,COREF,87,him,282245,282248,3
booknlp,COREF,87,him,282260,282263,3
booknlp,COREF,87,he,282271,282273,3
booknlp,COREF,33,her,282343,282346,0
exp,exp_name,miller,Miller,282428,282434,3
booknlp,COREF,87,his,282442,282445,3
exp,exp_name,dana,Dana,282493,282497,0
booknlp,COREF,33,her,282522,282525,0
booknlp,COREF,33,she,282550,282553,0
booknlp,COREF,33,her,282566,282569,0
exp,exp_name,miller,Miller,282598,282604,3
booknlp,COREF,33,she,282649,282652,0
booknlp,COREF,33,Her,282668,282671,0
booknlp,COREF,87,his,282691,282694,3
booknlp,COREF,33,she,282799,282802,0
